 @#dos of site           1 s(up) s(dn) p(up) p(dn) d(up) d(dn)
-20.000000000000000 2.1246106291724150E-085 2.1246106291724150E-085 6.3738318875201564E-085 6.3738318875201564E-085 0.0000000000000000 0.0000000000000000
-19.920000000000002 2.1246106291724150E-085 2.1246106291724150E-085 6.3738318875201564E-085 6.3738318875201564E-085 0.0000000000000000 0.0000000000000000
-19.840000000000000 2.1246106291724150E-085 2.1246106291724150E-085 6.3738318875201564E-085 6.3738318875201564E-085 0.0000000000000000 0.0000000000000000
-19.760000000000002 2.1246106291724150E-085 2.1246106291724150E-085 6.3738318875201564E-085 6.3738318875201564E-085 0.0000000000000000 0.0000000000000000
-19.680000000000000 2.1246106291724150E-085 2.1246106291724150E-085 6.3738318875201564E-085 6.3738318875201564E-085 0.0000000000000000 0.0000000000000000
-19.600000000000001 2.1246106291724150E-085 2.1246106291724150E-085 6.3738318875201564E-085 6.3738318875201564E-085 0.0000000000000000 0.0000000000000000
-19.520000000000000 2.1246106291724150E-085 2.1246106291724150E-085 6.3738318875201564E-085 6.3738318875201564E-085 0.0000000000000000 0.0000000000000000
-19.440000000000001 2.1246106291724150E-085 2.1246106291724150E-085 6.3738318875201564E-085 6.3738318875201564E-085 0.0000000000000000 0.0000000000000000
-19.359999999999999 2.1246106291724150E-085 2.1246106291724150E-085 6.3738318875201564E-085 6.3738318875201564E-085 0.0000000000000000 0.0000000000000000
-19.280000000000001 2.1246106291724150E-085 2.1246106291724150E-085 6.3738318875201564E-085 6.3738318875201564E-085 0.0000000000000000 0.0000000000000000
-19.199999999999999 2.1246106291724150E-085 2.1246106291724150E-085 6.3738318875201564E-085 6.3738318875201564E-085 0.0000000000000000 0.0000000000000000
-19.120000000000001 2.1246106291724150E-085 2.1246106291724150E-085 6.3738318875201564E-085 6.3738318875201564E-085 0.0000000000000000 0.0000000000000000
-19.039999999999999 2.1246106291724150E-085 2.1246106291724150E-085 6.3738318875201564E-085 6.3738318875201564E-085 0.0000000000000000 0.0000000000000000
-18.960000000000001 2.1246106291724150E-085 2.1246106291724150E-085 6.3738318875201564E-085 6.3738318875201564E-085 0.0000000000000000 0.0000000000000000
-18.879999999999999 2.1246106291724150E-085 2.1246106291724150E-085 6.3738318875201564E-085 6.3738318875201564E-085 0.0000000000000000 0.0000000000000000
-18.800000000000001 2.1246106291724150E-085 2.1246106291724150E-085 6.3738318875201564E-085 6.3738318875201564E-085 0.0000000000000000 0.0000000000000000
-18.719999999999999 2.1246106291724150E-085 2.1246106291724150E-085 6.3738318875201564E-085 6.3738318875201564E-085 0.0000000000000000 0.0000000000000000
-18.640000000000001 2.1246106291724150E-085 2.1246106291724150E-085 6.3738318875201564E-085 6.3738318875201564E-085 0.0000000000000000 0.0000000000000000
-18.559999999999999 2.1246106291724150E-085 2.1246106291724150E-085 6.3738318875201564E-085 6.3738318875201564E-085 0.0000000000000000 0.0000000000000000
-18.480000000000000 2.1246106291724150E-085 2.1246106291724150E-085 6.3738318875201564E-085 6.3738318875201564E-085 0.0000000000000000 0.0000000000000000
-18.399999999999999 2.1246106291724150E-085 2.1246106291724150E-085 6.3738318875201564E-085 6.3738318875201564E-085 0.0000000000000000 0.0000000000000000
-18.320000000000000 2.1246106291724150E-085 2.1246106291724150E-085 6.3738318875201564E-085 6.3738318875201564E-085 0.0000000000000000 0.0000000000000000
-18.239999999999998 2.1246106291724150E-085 2.1246106291724150E-085 6.3738318875201564E-085 6.3738318875201564E-085 0.0000000000000000 0.0000000000000000
-18.160000000000000 2.1246106291724150E-085 2.1246106291724150E-085 6.3738318875201564E-085 6.3738318875201564E-085 0.0000000000000000 0.0000000000000000
-18.079999999999998 2.1246106291724150E-085 2.1246106291724150E-085 6.3738318875201564E-085 6.3738318875201564E-085 0.0000000000000000 0.0000000000000000
-18.000000000000000 2.1246106291724150E-085 2.1246106291724150E-085 6.3738318875201564E-085 6.3738318875201564E-085 0.0000000000000000 0.0000000000000000
-17.920000000000002 2.1246106291724150E-085 2.1246106291724150E-085 6.3738318875201564E-085 6.3738318875201564E-085 0.0000000000000000 0.0000000000000000
-17.840000000000000 2.1246106291724150E-085 2.1246106291724150E-085 6.3738318875201564E-085 6.3738318875201564E-085 0.0000000000000000 0.0000000000000000
-17.759999999999998 2.1246106291724150E-085 2.1246106291724150E-085 6.3738318875201564E-085 6.3738318875201564E-085 0.0000000000000000 0.0000000000000000
-17.680000000000000 2.1246106291724150E-085 2.1246106291724150E-085 6.3738318875201564E-085 6.3738318875201564E-085 0.0000000000000000 0.0000000000000000
-17.600000000000001 2.1246106291724150E-085 2.1246106291724150E-085 6.3738318875201564E-085 6.3738318875201564E-085 0.0000000000000000 0.0000000000000000
-17.520000000000000 2.1246106291724150E-085 2.1246106291724150E-085 6.3738318875201564E-085 6.3738318875201564E-085 0.0000000000000000 0.0000000000000000
-17.440000000000001 2.1246106291724150E-085 2.1246106291724150E-085 6.3738318875201564E-085 6.3738318875201564E-085 0.0000000000000000 0.0000000000000000
-17.359999999999999 2.1246106291724150E-085 2.1246106291724150E-085 6.3738318875201564E-085 6.3738318875201564E-085 0.0000000000000000 0.0000000000000000
-17.280000000000001 2.1246106291724150E-085 2.1246106291724150E-085 6.3738318875201564E-085 6.3738318875201564E-085 0.0000000000000000 0.0000000000000000
-17.199999999999999 2.1246106291724150E-085 2.1246106291724150E-085 6.3738318875201564E-085 6.3738318875201564E-085 0.0000000000000000 0.0000000000000000
