 @#dos of site           1 s(n) s(x) s(y) s(z) p(n) p(x) p(y) p(z) d(n) d(x) d(y) d(z)
-10.000000000000000 4.2492212583448837E-085 -1.6644564606459362E-102 -0.0000000000000000 2.2288254130004362E-099 1.2747663775034694E-084 6.8924575260975138E-103 0.0000000000000000 -1.5087433564926030E-098 2.1246106291724535E-084 8.3268449733207395E-103 0.0000000000000000 2.5602917564722960E-098
-9.9000000000000004 4.2492212583448837E-085 -1.6644564606459362E-102 -0.0000000000000000 2.2288254130004362E-099 1.2747663775034694E-084 6.8924575260975138E-103 0.0000000000000000 -1.5087433564926030E-098 2.1246106291724535E-084 8.3268449733207395E-103 0.0000000000000000 2.5602917564722960E-098
-9.8000000000000007 4.2492212583448837E-085 -1.6644564606459362E-102 -0.0000000000000000 2.2288254130004362E-099 1.2747663775034694E-084 6.8924575260975138E-103 0.0000000000000000 -1.5087433564926030E-098 2.1246106291724535E-084 8.3268449733207395E-103 0.0000000000000000 2.5602917564722960E-098
-9.6999999999999993 4.2492212583448837E-085 -1.6644564606459362E-102 -0.0000000000000000 2.2288254130004362E-099 1.2747663775034694E-084 6.8924575260975138E-103 0.0000000000000000 -1.5087433564926030E-098 2.1246106291724535E-084 8.3268449733207395E-103 0.0000000000000000 2.5602917564722960E-098
-9.5999999999999996 4.2492212583448837E-085 -1.6644564606459362E-102 -0.0000000000000000 2.2288254130004362E-099 1.2747663775034694E-084 6.8924575260975138E-103 0.0000000000000000 -1.5087433564926030E-098 2.1246106291724535E-084 8.3268449733207395E-103 0.0000000000000000 2.5602917564722960E-098
-9.5000000000000000 4.2492212583448837E-085 -1.6644564606459362E-102 -0.0000000000000000 2.2288254130004362E-099 1.2747663775034694E-084 6.8924575260975138E-103 0.0000000000000000 -1.5087433564926030E-098 2.1246106291724535E-084 8.3268449733207395E-103 0.0000000000000000 2.5602917564722960E-098
-9.4000000000000004 4.2492212583448837E-085 -1.6644564606459362E-102 -0.0000000000000000 2.2288254130004362E-099 1.2747663775034694E-084 6.8924575260975138E-103 0.0000000000000000 -1.5087433564926030E-098 2.1246106291724535E-084 8.3268449733207395E-103 0.0000000000000000 2.5602917564722960E-098
-9.3000000000000007 4.2492212583448837E-085 -1.6644564606459362E-102 -0.0000000000000000 2.2288254130004362E-099 1.2747663775034694E-084 6.8924575260975138E-103 0.0000000000000000 -1.5087433564926030E-098 2.1246106291724535E-084 8.3268449733207395E-103 0.0000000000000000 2.5602917564722960E-098
-9.1999999999999993 4.2492212583448837E-085 -1.6644564606459362E-102 -0.0000000000000000 2.2288254130004362E-099 1.2747663775034694E-084 6.8924575260975138E-103 0.0000000000000000 -1.5087433564926030E-098 2.1246106291724535E-084 8.3268449733207395E-103 0.0000000000000000 2.5602917564722960E-098
-9.0999999999999996 4.2492212583448837E-085 -1.6644564606459362E-102 -0.0000000000000000 2.2288254130004362E-099 1.2747663775034694E-084 6.8924575260975138E-103 0.0000000000000000 -1.5087433564926030E-098 2.1246106291724535E-084 8.3268449733207395E-103 0.0000000000000000 2.5602917564722960E-098
-9.0000000000000000 4.2492212583448837E-085 -1.6644564606459362E-102 -0.0000000000000000 2.2288254130004362E-099 1.2747663775034694E-084 6.8924575260975138E-103 0.0000000000000000 -1.5087433564926030E-098 2.1246106291724535E-084 8.3268449733207395E-103 0.0000000000000000 2.5602917564722960E-098
-8.9000000000000004 4.2492212583448837E-085 -1.6644564606459362E-102 -0.0000000000000000 2.2288254130004362E-099 1.2747663775034694E-084 6.8924575260975138E-103 0.0000000000000000 -1.5087433564926030E-098 2.1246106291724535E-084 8.3268449733207395E-103 0.0000000000000000 2.5602917564722960E-098
-8.8000000000000007 4.2492212583448837E-085 -1.6644564606459362E-102 -0.0000000000000000 2.2288254130004362E-099 1.2747663775034694E-084 6.8924575260975138E-103 0.0000000000000000 -1.5087433564926030E-098 2.1246106291724535E-084 8.3268449733207395E-103 0.0000000000000000 2.5602917564722960E-098
-8.6999999999999993 4.2492212583448837E-085 -1.6644564606459362E-102 -0.0000000000000000 2.2288254130004362E-099 1.2747663775034694E-084 6.8924575260975138E-103 0.0000000000000000 -1.5087433564926030E-098 2.1246106291724535E-084 8.3268449733207395E-103 0.0000000000000000 2.5602917564722960E-098
-8.5999999999999996 4.2492212583448837E-085 -1.6644564606459362E-102 -0.0000000000000000 2.2288254130004362E-099 1.2747663775034694E-084 6.8924575260975138E-103 0.0000000000000000 -1.5087433564926030E-098 2.1246106291724535E-084 8.3268449733207395E-103 0.0000000000000000 2.5602917564722960E-098
-8.5000000000000000 4.2492212583448837E-085 -1.6644564606459362E-102 -0.0000000000000000 2.2288254130004362E-099 1.2747663775034694E-084 6.8924575260975138E-103 0.0000000000000000 -1.5087433564926030E-098 2.1246106291724535E-084 8.3268449733207395E-103 0.0000000000000000 2.5602917564722960E-098
-8.4000000000000004 4.2492212583448837E-085 -1.6644564606459362E-102 -0.0000000000000000 2.2288254130004362E-099 1.2747663775034694E-084 6.8924575260975138E-103 0.0000000000000000 -1.5087433564926030E-098 2.1246106291724535E-084 8.3268449733207395E-103 0.0000000000000000 2.5602917564722960E-098
-8.3000000000000007 4.2492212583448837E-085 -1.6644564606459362E-102 -0.0000000000000000 2.2288254130004362E-099 1.2747663775034694E-084 6.8924575260975138E-103 0.0000000000000000 -1.5087433564926030E-098 2.1246106291724535E-084 8.3268449733207395E-103 0.0000000000000000 2.5602917564722960E-098
