@#  a(A)  Mtot(muB)
3.5000 0.0000640
3.5625 0.0000006
3.6250 0.0000548
3.6875 0.0001251
3.7500 0.0000693
3.8125 0.0000027
3.8750 0.0003457
3.9375 0.0001878
4.0000 0.0001022
4.0625 0.0008252
4.1250 0.0001954
4.1875 0.0001039
4.2500 0.0006288
4.3125 0.0012426
4.3750 0.0002081
4.4375 0.2261966
4.5000 0.3879447
