 @# k   band (eV)
            0.0000000000000           -0.7184738159893           -0.7184738159893           -0.0305946244510           -0.0305946244510            0.0311043434973            0.0311043434973            0.7199519352274            0.7199519352274
            0.0012690355330           -0.7185063748226           -0.7185063748226           -0.0309767067927           -0.0309767067927            0.0307221126404            0.0307221126404            0.7195695298738            0.7195695298738
            0.0025380710660           -0.7186040293267           -0.7186040293267           -0.0321225718863           -0.0321225718863            0.0295758011148            0.0295758011148            0.7184226926448            0.7184226926448
            0.0038071065990           -0.7187667136339           -0.7187667136339           -0.0340310742603           -0.0340310742603            0.0276665517203            0.0276665517203            0.7165125596665            0.7165125596665
            0.0050761421320           -0.7189943183671           -0.7189943183671           -0.0367003058730           -0.0367003058730            0.0249962680037            0.0249962680037            0.7138410232533            0.7138410232533
            0.0063451776650           -0.7192866912495           -0.7192866912495           -0.0401275977219           -0.0401275977219            0.0215676125854            0.0215676125854            0.7104107300649            0.7104107300649
            0.0076142131980           -0.7196436379723           -0.7196436379723           -0.0443095220873           -0.0443095220873            0.0173840048230            0.0173840048230            0.7062250785296            0.7062250785296
            0.0088832487310           -0.7200649233346           -0.7200649233346           -0.0492418953987           -0.0492418953987            0.0124496178231            0.0124496178231            0.7012882155355            0.7012882155355
            0.0101522842640           -0.7205502726747           -0.7205502726747           -0.0549197817078           -0.0549197817078            0.0067693748109            0.0067693748109            0.6956050323941            0.6956050323941
            0.0114213197970           -0.7210993736178           -0.7210993736178           -0.0613374967521           -0.0613374967521            0.0003489448733            0.0003489448733            0.6891811600807            0.6891811600807
            0.0126903553299           -0.7217118781724           -0.7217118781724           -0.0684886125831           -0.0684886125831           -0.0068052619080           -0.0068052619080            0.6820229637548            0.6820229637548
            0.0139593908629           -0.7223874052141           -0.7223874052141           -0.0763659627316           -0.0763659627316           -0.0146860999098           -0.0146860999098            0.6741375365703            0.6741375365703
            0.0152284263959           -0.7231255434074           -0.7231255434074           -0.0849616478759           -0.0849616478759           -0.0232856939828           -0.0232856939828            0.6655326927776            0.6655326927776
            0.0164974619289           -0.7239258546254           -0.7239258546254           -0.0942670419673           -0.0942670419673           -0.0325954459948           -0.0325954459948            0.6562169601289            0.6562169601289
            0.0177664974619           -0.7247878779431           -0.7247878779431           -0.1042727987644           -0.1042727987644           -0.0426060418652           -0.0426060418652            0.6461995715930            0.6461995715930
            0.0190355329949           -0.7257111342985           -0.7257111342985           -0.1149688587095           -0.1149688587095           -0.0533074590434           -0.0533074590434            0.6354904563889            0.6354904563889
            0.0203045685279           -0.7266951319351           -0.7266951319351           -0.1263444560724           -0.1263444560724           -0.0646889743757           -0.0646889743757            0.6241002303493            0.6241002303493
            0.0215736040609           -0.7277393727721           -0.7277393727721           -0.1383881262649           -0.1383881262649           -0.0767391722921           -0.0767391722921            0.6120401856228            0.6120401856228
            0.0228426395939           -0.7288433598801           -0.7288433598801           -0.1510877132095           -0.1510877132095           -0.0894459532312           -0.0894459532312            0.5993222797274            0.5993222797274
            0.0241116751269           -0.7300066062897           -0.7300066062897           -0.1644303766163           -0.1644303766163           -0.1027965421997           -0.1027965421997            0.5859591239684            0.5859591239684
            0.0253807106599           -0.7312286454176           -0.7312286454176           -0.1784025989865           -0.1784025989865           -0.1167774973430           -0.1167774973430            0.5719639712312            0.5719639712312
            0.0266497461929           -0.7325090434724           -0.7325090434724           -0.1929901921118           -0.1929901921118           -0.1313747183681           -0.1313747183681            0.5573507031661            0.5573507031661
            0.0279187817259           -0.7338474143055           -0.7338474143055           -0.2081783027792           -0.2081783027792           -0.1465734546233           -0.1465734546233            0.5421338167769            0.5421338167769
            0.0291878172589           -0.7352434373025           -0.7352434373025           -0.2239514173051           -0.2239514173051           -0.1623583125844           -0.1623583125844            0.5263284104312            0.5263284104312
            0.0304568527919           -0.7366968790952           -0.7366968790952           -0.2402933644154           -0.2402933644154           -0.1787132624290           -0.1787132624290            0.5099501693070            0.5099501693070
            0.0317258883249           -0.7382076201090           -0.7382076201090           -0.2571873158370           -0.2571873158370           -0.1956216432866           -0.1956216432866            0.4930153502940            0.4930153502940
            0.0329949238579           -0.7397756872929           -0.7397756872929           -0.2746157837647           -0.2746157837647           -0.2130661666271           -0.2130661666271            0.4755407663676            0.4755407663676
            0.0342639593909           -0.7414012948270           -0.7414012948270           -0.2925606140852           -0.2925606140852           -0.2310289170797           -0.2310289170797            0.4575437704539            0.4575437704539
            0.0355329949239           -0.7430848952315           -0.7430848952315           -0.3110029738517           -0.3110029738517           -0.2494913497377           -0.2494913497377            0.4390422388066            0.4390422388066
            0.0368020304569           -0.7448272441799           -0.7448272441799           -0.3299233309444           -0.3299233309444           -0.2684342826748           -0.2684342826748            0.4200545539164            0.4200545539164
            0.0380710659898           -0.7466294835801           -0.7466294835801           -0.3493014230664           -0.3493014230664           -0.2878378829353           -0.2878378829353            0.4005995869750            0.4005995869750
            0.0393401015228           -0.7484932493011           -0.7484932493011           -0.3691162120663           -0.3691162120663           -0.3076816435914           -0.3076816435914            0.3806966799169            0.3806966799169
            0.0406091370558           -0.7504208125910           -0.7504208125910           -0.3893458178893           -0.3893458178893           -0.3279443484920           -0.3279443484920            0.3603656270626            0.3603656270626
            0.0418781725888           -0.7524152682053           -0.7524152682053           -0.4099674239083           -0.4099674239083           -0.3486040198975           -0.3486040198975            0.3396266563898            0.3396266563898
            0.0431472081218           -0.7544807882901           -0.7544807882901           -0.4309571415164           -0.4309571415164           -0.3696378420448           -0.3696378420448            0.3185004104587            0.3185004104587
