@#  a(A)  Mtot(muB)
3.20 0.6389089
3.30 0.6635274
3.40 0.6747942
3.45 0.6785049
3.50 0.6818052
3.55 0.6853941
3.60 0.6892870
3.65 0.6935236
3.70 0.6981962
3.75 0.7033735
3.80 0.7090923
3.85 0.7153775
3.90 0.7222416
3.95 0.7296954
4.0 0.7377468
4.50 0.8250140
5.00 0.8735452
