 @# k   band (eV)
   0.116  -6.993  -6.993  -3.550  -3.550  -2.724  -2.724  -2.509  -2.509  -2.457  -2.457  -1.969  -1.969  18.075  18.075  18.076  18.076  18.403  18.403
   0.119  -6.913  -6.913  -3.572  -3.572  -2.712  -2.712  -2.486  -2.486  -2.450  -2.450  -1.961  -1.961  17.889  17.889  17.889  17.889  18.219  18.219
   0.122  -6.832  -6.832  -3.594  -3.594  -2.701  -2.701  -2.462  -2.462  -2.442  -2.442  -1.953  -1.953  17.706  17.706  17.706  17.706  18.034  18.034
   0.125  -6.752  -6.752  -3.616  -3.616  -2.691  -2.691  -2.438  -2.438  -2.430  -2.430  -1.945  -1.945  17.527  17.527  17.527  17.527  17.847  17.847
   0.127  -6.671  -6.671  -3.638  -3.638  -2.681  -2.681  -2.417  -2.417  -2.413  -2.413  -1.937  -1.937  17.352  17.352  17.352  17.352  17.658  17.658
   0.130  -6.590  -6.590  -3.660  -3.660  -2.671  -2.671  -2.401  -2.401  -2.388  -2.388  -1.928  -1.928  17.181  17.181  17.181  17.181  17.469  17.469
   0.133  -6.510  -6.510  -3.682  -3.682  -2.660  -2.660  -2.384  -2.384  -2.363  -2.363  -1.920  -1.920  17.015  17.015  17.015  17.015  17.278  17.278
   0.136  -6.430  -6.430  -3.705  -3.705  -2.649  -2.649  -2.364  -2.364  -2.337  -2.337  -1.912  -1.912  16.853  16.853  16.853  16.853  17.088  17.088
   0.139  -6.351  -6.351  -3.727  -3.727  -2.636  -2.636  -2.344  -2.344  -2.312  -2.312  -1.903  -1.903  16.696  16.696  16.696  16.696  16.896  16.896
   0.141  -6.273  -6.273  -3.749  -3.749  -2.622  -2.622  -2.322  -2.322  -2.286  -2.286  -1.895  -1.895  16.544  16.544  16.544  16.544  16.705  16.705
   0.144  -6.195  -6.195  -3.772  -3.772  -2.606  -2.606  -2.299  -2.299  -2.260  -2.260  -1.886  -1.886  16.397  16.397  16.397  16.397  16.514  16.514
   0.147  -6.119  -6.119  -3.794  -3.794  -2.587  -2.587  -2.276  -2.276  -2.234  -2.234  -1.878  -1.878  16.254  16.254  16.254  16.254  16.323  16.323
   0.150  -6.044  -6.044  -3.817  -3.817  -2.566  -2.566  -2.251  -2.251  -2.208  -2.208  -1.869  -1.869  16.117  16.117  16.117  16.117  16.131  16.131
   0.152  -5.970  -5.970  -3.839  -3.839  -2.542  -2.542  -2.226  -2.226  -2.182  -2.182  -1.860  -1.860  15.941  15.941  15.984  15.984  15.985  15.985
   0.155  -5.898  -5.898  -3.861  -3.861  -2.515  -2.515  -2.201  -2.201  -2.157  -2.157  -1.852  -1.851  15.750  15.750  15.857  15.857  15.857  15.857
   0.158  -5.828  -5.828  -3.883  -3.883  -2.484  -2.484  -2.175  -2.175  -2.131  -2.131  -1.843  -1.843  15.559  15.559  15.734  15.734  15.734  15.734
   0.161  -5.759  -5.759  -3.905  -3.905  -2.449  -2.449  -2.148  -2.148  -2.106  -2.106  -1.833  -1.833  15.369  15.369  15.617  15.617  15.617  15.617
   0.163  -5.693  -5.693  -3.927  -3.927  -2.411  -2.411  -2.121  -2.121  -2.081  -2.081  -1.824  -1.824  15.178  15.178  15.504  15.504  15.504  15.504
   0.166  -5.629  -5.629  -3.949  -3.949  -2.368  -2.368  -2.093  -2.093  -2.056  -2.056  -1.815  -1.815  14.988  14.988  15.395  15.395  15.396  15.396
   0.169  -5.568  -5.568  -3.970  -3.970  -2.322  -2.322  -2.064  -2.064  -2.032  -2.032  -1.805  -1.805  14.796  14.796  15.292  15.292  15.292  15.292
   0.172  -5.509  -5.509  -3.991  -3.991  -2.272  -2.272  -2.034  -2.034  -2.008  -2.008  -1.795  -1.795  14.605  14.605  15.193  15.193  15.193  15.193
   0.175  -5.453  -5.453  -4.012  -4.012  -2.218  -2.218  -2.002  -2.002  -1.985  -1.985  -1.785  -1.785  14.412  14.412  15.098  15.098  15.098  15.098
   0.177  -5.400  -5.400  -4.033  -4.033  -2.163  -2.163  -1.967  -1.967  -1.963  -1.963  -1.775  -1.775  14.219  14.219  15.008  15.008  15.008  15.008
   0.180  -5.349  -5.349  -4.053  -4.053  -2.108  -2.108  -1.942  -1.942  -1.925  -1.925  -1.764  -1.764  14.025  14.025  14.922  14.922  14.922  14.922
   0.183  -5.301  -5.301  -4.073  -4.073  -2.057  -2.057  -1.921  -1.921  -1.876  -1.876  -1.752  -1.752  13.829  13.829  14.840  14.840  14.840  14.840
   0.186  -5.257  -5.257  -4.093  -4.093  -2.011  -2.011  -1.902  -1.902  -1.814  -1.814  -1.741  -1.741  13.632  13.632  14.762  14.762  14.762  14.762
   0.188  -5.215  -5.215  -4.112  -4.112  -1.971  -1.971  -1.883  -1.883  -1.742  -1.742  -1.728  -1.728  13.433  13.433  14.688  14.688  14.688  14.688
   0.191  -5.177  -5.177  -4.131  -4.131  -1.938  -1.938  -1.866  -1.866  -1.715  -1.715  -1.658  -1.658  13.232  13.232  14.617  14.617  14.617  14.617
   0.194  -5.141  -5.141  -4.150  -4.150  -1.907  -1.907  -1.850  -1.850  -1.701  -1.701  -1.566  -1.566  13.030  13.030  14.550  14.550  14.550  14.550
   0.197  -5.108  -5.108  -4.168  -4.168  -1.880  -1.880  -1.836  -1.836  -1.687  -1.687  -1.466  -1.466  12.825  12.825  14.487  14.487  14.487  14.487
   0.199  -5.077  -5.077  -4.186  -4.186  -1.854  -1.854  -1.822  -1.822  -1.672  -1.672  -1.360  -1.360  12.619  12.619  14.426  14.426  14.426  14.426
   0.202  -5.050  -5.050  -4.203  -4.203  -1.830  -1.830  -1.810  -1.810  -1.656  -1.656  -1.247  -1.247  12.411  12.411  14.369  14.369  14.369  14.369
   0.205  -5.024  -5.024  -4.220  -4.220  -1.807  -1.807  -1.799  -1.799  -1.640  -1.640  -1.130  -1.130  12.201  12.201  14.315  14.315  14.315  14.315
   0.208  -5.001  -5.001  -4.236  -4.236  -1.789  -1.789  -1.785  -1.785  -1.624  -1.624  -1.008  -1.008  11.990  11.990  14.264  14.264  14.264  14.264
   0.211  -4.981  -4.981  -4.252  -4.252  -1.779  -1.779  -1.764  -1.764  -1.608  -1.608  -0.882  -0.882  11.777  11.777  14.216  14.216  14.216  14.216
   0.213  -4.962  -4.962  -4.267  -4.267  -1.771  -1.771  -1.744  -1.744  -1.593  -1.593  -0.751  -0.751  11.564  11.564  14.171  14.171  14.171  14.171
   0.216  -4.945  -4.945  -4.282  -4.282  -1.763  -1.763  -1.725  -1.725  -1.577  -1.577  -0.618  -0.618  11.350  11.350  14.128  14.128  14.128  14.128
   0.219  -4.930  -4.930  -4.296  -4.296  -1.755  -1.755  -1.706  -1.706  -1.561  -1.561  -0.482  -0.482  11.135  11.135  14.087  14.087  14.087  14.087
   0.222  -4.917  -4.917  -4.310  -4.310  -1.748  -1.748  -1.688  -1.688  -1.546  -1.546  -0.343  -0.343  10.921  10.921  14.049  14.049  14.049  14.049
   0.224  -4.905  -4.905  -4.323  -4.323  -1.742  -1.742  -1.671  -1.671  -1.531  -1.531  -0.203  -0.203  10.707  10.707  14.014  14.014  14.014  14.014
   0.227  -4.894  -4.894  -4.335  -4.335  -1.736  -1.736  -1.655  -1.655  -1.517  -1.517  -0.061  -0.061  10.494  10.494  13.980  13.980  13.980  13.980
   0.230  -4.885  -4.885  -4.347  -4.347  -1.730  -1.730  -1.640  -1.640  -1.504  -1.504   0.081   0.081  10.284  10.284  13.949  13.949  13.949  13.949
   0.233  -4.877  -4.877  -4.359  -4.359  -1.725  -1.725  -1.625  -1.625  -1.490  -1.490   0.224   0.224  10.076  10.076  13.920  13.920  13.920  13.920
   0.235  -4.870  -4.870  -4.369  -4.369  -1.720  -1.720  -1.612  -1.612  -1.478  -1.478   0.366   0.366   9.872   9.872  13.893  13.893  13.893  13.893
   0.238  -4.864  -4.864  -4.379  -4.379  -1.716  -1.716  -1.599  -1.599  -1.466  -1.466   0.506   0.506   9.672   9.672  13.868  13.868  13.868  13.868
   0.241  -4.859  -4.859  -4.389  -4.389  -1.712  -1.712  -1.587  -1.587  -1.455  -1.455   0.645   0.645   9.478   9.478  13.845  13.845  13.845  13.845
   0.244  -4.854  -4.854  -4.397  -4.397  -1.708  -1.708  -1.575  -1.575  -1.445  -1.445   0.780   0.780   9.289   9.289  13.824  13.824  13.824  13.824
   0.247  -4.850  -4.850  -4.406  -4.406  -1.705  -1.705  -1.565  -1.565  -1.435  -1.435   0.911   0.911   9.109   9.109  13.804  13.804  13.804  13.804
   0.249  -4.847  -4.847  -4.413  -4.413  -1.702  -1.702  -1.556  -1.556  -1.426  -1.426   1.037   1.037   8.936   8.936  13.787  13.787  13.787  13.787
   0.252  -4.844  -4.844  -4.420  -4.420  -1.699  -1.699  -1.547  -1.547  -1.418  -1.418   1.157   1.157   8.774   8.774  13.771  13.771  13.771  13.771
   0.255  -4.841  -4.841  -4.426  -4.426  -1.696  -1.696  -1.539  -1.539  -1.411  -1.411   1.270   1.270   8.623   8.623  13.757  13.757  13.757  13.757
   0.258  -4.840  -4.840  -4.431  -4.431  -1.694  -1.694  -1.532  -1.532  -1.404  -1.404   1.374   1.374   8.485   8.485  13.744  13.744  13.744  13.744
   0.260  -4.838  -4.838  -4.436  -4.436  -1.692  -1.692  -1.526  -1.526  -1.399  -1.399   1.468   1.468   8.362   8.362  13.734  13.734  13.734  13.734
   0.263  -4.837  -4.837  -4.440  -4.440  -1.690  -1.690  -1.521  -1.521  -1.394  -1.394   1.551   1.551   8.254   8.254  13.725  13.725  13.725  13.725
   0.266  -4.836  -4.836  -4.443  -4.443  -1.689  -1.689  -1.517  -1.517  -1.390  -1.390   1.621   1.621   8.163   8.163  13.717  13.717  13.717  13.717
   0.269  -4.835  -4.835  -4.445  -4.445  -1.688  -1.688  -1.514  -1.514  -1.387  -1.387   1.677   1.677   8.091   8.091  13.712  13.712  13.712  13.712
   0.271  -4.834  -4.834  -4.447  -4.447  -1.687  -1.687  -1.512  -1.512  -1.385  -1.385   1.717   1.717   8.038   8.038  13.707  13.707  13.707  13.707
   0.274  -4.834  -4.834  -4.448  -4.448  -1.687  -1.687  -1.510  -1.510  -1.384  -1.384   1.742   1.742   8.006   8.006  13.705  13.705  13.705  13.705
   0.277  -4.834  -4.834  -4.448  -4.448  -1.687  -1.687  -1.510  -1.510  -1.383  -1.383   1.751   1.751   7.995   7.995  13.704  13.704  13.704  13.704
   0.278  -4.834  -4.834  -4.448  -4.448  -1.687  -1.687  -1.510  -1.510  -1.383  -1.383   1.751   1.751   7.996   7.996  13.703  13.703  13.704  13.704
   0.280  -4.833  -4.833  -4.448  -4.448  -1.687  -1.687  -1.511  -1.511  -1.384  -1.384   1.753   1.753   7.996   7.996  13.700  13.700  13.702  13.702
   0.281  -4.833  -4.833  -4.448  -4.448  -1.688  -1.688  -1.512  -1.512  -1.385  -1.385   1.757   1.757   7.996   7.996  13.695  13.695  13.698  13.698
   0.283  -4.832  -4.832  -4.447  -4.447  -1.689  -1.689  -1.514  -1.514  -1.387  -1.387   1.762   1.762   7.996   7.996  13.688  13.688  13.694  13.694
   0.284  -4.831  -4.831  -4.446  -4.446  -1.690  -1.690  -1.517  -1.517  -1.389  -1.389   1.768   1.768   7.997   7.997  13.679  13.679  13.688  13.688
   0.285  -4.829  -4.829  -4.446  -4.446  -1.691  -1.691  -1.520  -1.520  -1.392  -1.392   1.776   1.776   7.998   7.998  13.667  13.667  13.681  13.681
   0.287  -4.827  -4.827  -4.445  -4.445  -1.692  -1.692  -1.523  -1.523  -1.394  -1.394   1.786   1.786   7.999   7.999  13.654  13.654  13.673  13.673
   0.288  -4.825  -4.825  -4.443  -4.443  -1.694  -1.694  -1.528  -1.528  -1.397  -1.397   1.796   1.796   8.000   8.000  13.639  13.639  13.664  13.664
   0.289  -4.823  -4.823  -4.442  -4.442  -1.696  -1.696  -1.533  -1.533  -1.400  -1.400   1.808   1.808   8.001   8.001  13.621  13.621  13.653  13.653
   0.291  -4.821  -4.821  -4.441  -4.441  -1.698  -1.698  -1.540  -1.540  -1.404  -1.404   1.821   1.821   8.002   8.002  13.602  13.602  13.641  13.641
   0.292  -4.818  -4.818  -4.439  -4.439  -1.701  -1.701  -1.547  -1.547  -1.407  -1.407   1.836   1.836   8.003   8.003  13.581  13.581  13.628  13.628
   0.294  -4.815  -4.815  -4.437  -4.437  -1.703  -1.703  -1.554  -1.554  -1.410  -1.410   1.852   1.852   8.005   8.005  13.557  13.557  13.614  13.614
   0.295  -4.812  -4.812  -4.435  -4.435  -1.706  -1.706  -1.563  -1.563  -1.413  -1.413   1.869   1.869   8.006   8.006  13.532  13.532  13.599  13.599
   0.296  -4.808  -4.808  -4.433  -4.433  -1.710  -1.710  -1.573  -1.573  -1.416  -1.416   1.888   1.888   8.008   8.008  13.504  13.504  13.582  13.582
   0.298  -4.805  -4.805  -4.431  -4.431  -1.714  -1.714  -1.583  -1.583  -1.418  -1.418   1.907   1.907   8.010   8.010  13.475  13.475  13.564  13.564
   0.299  -4.801  -4.801  -4.428  -4.428  -1.718  -1.718  -1.594  -1.594  -1.421  -1.421   1.928   1.928   8.012   8.012  13.444  13.444  13.546  13.546
